file_name	gene_id
3040-59_1_one.out.merged.h.tsv	ENSG00000277632
3041-55_2_one.out.merged.h.tsv	ENSG00000011028
3042-7_2_one.out.merged.h.tsv	ENSG00000198125
3043-49_2_one.out.merged.h.tsv	ENSG00000113140
3044-3_2_one.out.merged.h.tsv	ENSG00000275385
3045-72_2_one.out.merged.h.tsv	ENSG00000105894
3046-31_1_one.out.merged.h.tsv	ENSG00000104918
3049-61_2_one.out.merged.h.tsv	ENSG00000204983
3050-7_2_one.out.merged.h.tsv	ENSG00000110799
3052-8_2_one.out.merged.h.tsv	ENSG00000117560
3053-49_2_one.out.merged.h.tsv	ENSG00000090554
3054-3_2_one.out.merged.h.tsv	ENSG00000257017
3055-54_2_one.out.merged.h.tsv	ENSG00000077238
3056-11_1_one.out.merged.h.tsv	ENSG00000213809
3057-55_1_one.out.merged.h.tsv	ENSG00000104415
3059-50_2_one.out.merged.h.tsv	ENSG00000102524
3060-43_2_one.out.merged.h.tsv	ENSG00000113600
3061-61_2_one.out.merged.h.tsv	ENSG00000164733
3065-65_1_one.out.merged.h.tsv	ENSG00000138675
3066-12_1_one.out.merged.h.tsv	ENSG00000131981
3067-67_1_one.out.merged.h.tsv	ENSG00000164404
3069-52_3_one.out.merged.h.tsv	ENSG00000211899
3069-52_3_one.out.merged.h.tsv	ENSG00000211899
3069-52_3_one.out.merged.h.tsv	ENSG00000211899
3069-52_3_one.out.merged.h.tsv	ENSG00000211899
3069-52_3_one.out.merged.h.tsv	ENSG00000211899
3070-1_2_one.out.merged.h.tsv	ENSG00000109471
3072-4_2_one.out.merged.h.tsv	ENSG00000169194
3073-51_2_one.out.merged.h.tsv	ENSG00000137496
3077-66_2_one.out.merged.h.tsv	ENSG00000126218
3078-1_2_one.out.merged.h.tsv	ENSG00000119630
3079-62_2_one.out.merged.h.tsv	ENSG00000106538
3081-70_2_one.out.merged.h.tsv	ENSG00000111981
3082-9_2_one.out.merged.h.tsv	ENSG00000131015
3083-71_1_one.out.merged.h.tsv	ENSG00000131080
3091-70_2_one.out.merged.h.tsv	ENSG00000087586
3104-8_2_one.out.merged.h.tsv	ENSG00000157349
3115-64_2_one.out.merged.h.tsv	ENSG00000100030
3122-6_2_one.out.merged.h.tsv	ENSG00000184047
3132-1_1_one.out.merged.h.tsv	ENSG00000150630
3143-3_1_one.out.merged.h.tsv	ENSG00000010610
3151-6_1_one.out.merged.h.tsv	ENSG00000134460
3152-57_1_one.out.merged.h.tsv	ENSG00000028137
3166-92_1_one.out.merged.h.tsv	ENSG00000105383
3168-8_2_one.out.merged.h.tsv	ENSG00000154736
3169-70_2_one.out.merged.h.tsv	ENSG00000127415
3170-6_1_one.out.merged.h.tsv	ENSG00000111142
3171-57_2_one.out.merged.h.tsv	ENSG00000142192
3172-28_2_one.out.merged.h.tsv	ENSG00000113273
3173-49_2_one.out.merged.h.tsv	ENSG00000138744
3174-2_1_one.out.merged.h.tsv	ENSG00000154734
3175-51_5_one.out.merged.h.tsv	ENSG00000160323
